Probe	Ensembl
ACBD4_IL3723317	ENSG00000181513
HEXIM1_IL3723348	ENSG00000186834
HEXIM2_IL3723355	ENSG00000168517
FMNL1_IL3723378	ENSG00000184922
MAP3K14_IL3759704	ENSG00000006062
ARHGAP27_IL3759778	ENSG00000159314
PLEKHM1_IL3759849	ENSG00000225190
MGC57346_IL3723572	ENSG00000120071
MAPT_IL3723687	ENSG00000186868
LRRC37A3_IL3767169	ENSG00000185829
NSF_IL3724197	ENSG00000073969
WNT3_IL3760490	ENSG00000108379
GOSR2_IL3724360	ENSG00000108433
CDC27_IL3760625	ENSG00000004897
MYL4_IL3724505	ENSG00000198336
ITGB3_IL3724545	ENSG00000259207
KPNB1_IL3724782	ENSG00000108424
TBKBP1_IL3724824	ENSG00000198933
TBX21_IL3724858	ENSG00000073861
OSBPL7_IL3760894	ENSG00000006025
MRPL10_IL3760945	ENSG00000159111
LRRC46_IL3724895	ENSG00000141294
SCRN2_IL3760957	ENSG00000141295
SP2_IL3724931	ENSG00000167182
PNPO_IL3724969	ENSG00000108439
PRR15L_IL3761034	ENSG00000167183
CDK5RAP3_IL3724989	ENSG00000108465
COPZ2_IL3761054	ENSG00000005243
NFE2L1_IL3725035	ENSG00000082641
CBX1_IL3761127	ENSG00000108468
SNX11_IL3725083	ENSG00000002919
SKAP1_IL3761164	ENSG00000141293
HOXB2_IL3761291	ENSG00000173917
HOXB6_IL3761395	ENSG00000120093
HOXB3_IL3761313	ENSG00000182742
HOXB7_IL3761420	ENSG00000120087
HOXB9_IL3761451	ENSG00000170689
CALCOCO2_IL3725392	ENSG00000136436
ATP5G1_IL3725456	ENSG00000159199
UBE2Z_IL3725481	ENSG00000159202
GNGT2_IL3761714	ENSG00000167083
ABI3_IL3725602	ENSG00000108798
PHOSPHO1_IL3761725	ENSG00000173868
ZNF652_IL3761737	ENSG00000198740
PHB_IL3761806	ENSG00000167085
NGFR_IL3725685	ENSG00000064300
SPOP_IL3761905	ENSG00000121067
SLC35B1_IL3761959	ENSG00000121073
FAM117A_IL3761989	ENSG00000121104
TAC4_IL3762040	ENSG00000176358
DLX4_IL3726114	ENSG00000108813
ITGA3_IL3726154	ENSG00000005884
SAMD14_IL3762125	ENSG00000167100
PPP1R9B_IL3762149	ENSG00000108819
SGCA_IL3726252	ENSG00000108823
COL1A1_IL3762198	ENSG00000108821
TMEM92_IL3726298	ENSG00000167105
XYLT2_IL3726325	ENSG00000015532
MRPL27_IL3762339	ENSG00000108826
EME1_IL3726375	ENSG00000154920
LRRC59_IL3762355	ENSG00000108829
ACSF2_IL3726406	ENSG00000167107
RSAD1_IL3726465	ENSG00000136444
MYCBPAP_IL3726498	ENSG00000136449
SPATA20_IL3726569	ENSG00000006282
ABCC3_IL3726691	ENSG00000108846
ANKRD40_IL3762416	ENSG00000154945
LUC7L3_IL3726772	ENSG00000108848
TOB1_IL3762473	ENSG00000141232
SPAG9_IL3762519	ENSG00000008294
NME1_IL3726934	ENSG00000239672
NME2_IL3726960	ENSG00000243678
MBTD1_IL3762625	ENSG00000011258
UTP18_IL3726992	ENSG00000011260
COX11_IL3763148	ENSG00000166260
STXBP4_IL3727510	ENSG00000166263
HLF_IL3727583	ENSG00000108924
MMD_IL3763270	ENSG00000108960
PCTP_IL3727712	ENSG00000141179
NOG_IL3727928	ENSG00000183691
DGKE_IL3727962	ENSG00000153933
TRIM25_IL3763656	ENSG00000121060
COIL_IL3763687	ENSG00000121058
SCPEP1_IL3728037	ENSG00000121064
AKAP1_IL3728097	ENSG00000121057
MSI2_IL3728147	ENSG00000153944
MRPS23_IL3764002	ENSG00000181610
CUEDC1_IL3764022	ENSG00000180891
VEZF1_IL3764066	ENSG00000136451
SRSF1_IL3764103	ENSG00000136450
DYNLL2_IL3728509	ENSG00000121083
EPX_IL3728588	ENSG00000121053
MKS1_IL3764199	ENSG00000011143
LPO_IL3728637	ENSG00000167419
MPO_IL3764245	ENSG00000005381
BZRAP1_IL3764289	ENSG00000005379
SUPT4H1_IL3764384	ENSG00000213246
RNF43_IL3764399	ENSG00000108375
MTMR4_IL3764471	ENSG00000108389
SEPT4_IL3764527	ENSG00000108387
TEX14_IL3764592	ENSG00000121101
RAD51C_IL3728776	ENSG00000108384
TRIM37_IL3764680	ENSG00000108395
SKA2_IL3764738	ENSG00000182628
PRR11_IL3728964	ENSG00000068489
GDPD1_IL3729014	ENSG00000153982
YPEL2_IL3729052	ENSG00000175155
DHX40_IL3729123	ENSG00000108406
CLTC_IL3729172	ENSG00000141367
PTRH2_IL3764872	ENSG00000141378
TUBD1_IL3764933	ENSG00000108423
RPS6KB1_IL3729294	ENSG00000108443
HEATR6_IL3765059	ENSG00000068097
CA4_IL3729419	ENSG00000167434
APPBP2_IL3765299	ENSG00000062725
BCAS3_IL3729569	ENSG00000141376
BRIP1_IL3765580	ENSG00000136492
INTS2_IL3765642	ENSG00000108506
MED13_IL3765689	ENSG00000108510
TLK2_IL3730240	ENSG00000146872
MRC2_IL3730322	ENSG00000011028
MARCH10_IL3766013	ENSG00000173838
CYB561_IL3766153	ENSG00000008283
ACE_IL3730601	ENSG00000159640
DCAF7_IL3730731	ENSG00000136485
TACO1_IL3730784	ENSG00000136463
MAP3K3_IL3730806	ENSG00000198909
LIMD2_IL3766269	ENSG00000136490
CCDC47_IL3766334	ENSG00000108588
DDX42_IL3730899	ENSG00000198231
FTSJ3_IL3766373	ENSG00000108592
PSMC5_IL3730941	ENSG00000087191
SMARCD2_IL3766415	ENSG00000108604
GH1_IL3766512	ENSG00000259384
CD79B_IL3766533	ENSG00000007312
SCN4A_IL3766549	ENSG00000007314
ICAM2_IL3766621	ENSG00000224383
ERN1_IL3766651	ENSG00000178607
TEX2_IL3766716	ENSG00000136478
POLG2_IL3766861	ENSG00000256525
DDX5_IL3766893	ENSG00000108654
SMURF2_IL3766960	ENSG00000108854
KPNA2_IL4041113	ENSG00000215769
SLC16A6_IL3768412	ENSG00000108932
AMZ2P1_IL3767280	ENSG00000214174
GNA13_IL3767339	ENSG00000120063
RGS9_IL3731543	ENSG00000108370
AXIN2_IL3767480	ENSG00000168646
PRKCA_IL3731826	ENSG00000154229
HELZ_IL3768015	ENSG00000198265
PSMD12_IL3768103	ENSG00000197170
PITPNC1_IL3732230	ENSG00000154217
NOL11_IL3732373	ENSG00000130935
BPTF_IL3732448	ENSG00000171634
C17orf58_IL3768280	ENSG00000186665
ARSG_IL3732793	ENSG00000141337
PRKAR1A_IL3732885	ENSG00000108946
FAM20A_IL3768535	ENSG00000108950
ABCA9_IL3768703	ENSG00000154258
ABCA6_IL3768791	ENSG00000154262
ABCA10_IL3768880	ENSG00000154263
ABCA5_IL3768969	ENSG00000154265
MAP2K6_IL3733065	ENSG00000108984
KCNJ2_IL3733275	ENSG00000123700
SLC39A11_IL3769779	ENSG00000133195
COG1_IL3733938	ENSG00000166685
FAM104A_IL3769969	ENSG00000133193
C17orf80_IL3733999	ENSG00000141219
CDC42EP4_IL3770029	ENSG00000179604
SDK2_IL3770052	ENSG00000069188
TTYH2_IL3734236	ENSG00000141540
DNAI2_IL3734270	ENSG00000171595
KIF19_IL3734292	ENSG00000196169
GPR142_IL3734342	ENSG00000257008
GPRC5C_IL3734355	ENSG00000170412
CD300C_IL3770305	ENSG00000167850
CD300LB_IL3770290	ENSG00000178789
CD300LD_IL3770328	ENSG00000204345
CD300E_IL3770345	ENSG00000186407
CD300LF_IL3770361	ENSG00000186074
RAB37_IL3734413	ENSG00000172794
SLC9A3R1_IL3734453	ENSG00000109062
NAT9_IL3770390	ENSG00000109065
TMEM104_IL3734479	ENSG00000109066
GRIN2C_IL3770422	ENSG00000161509
FDXR_IL3770457	ENSG00000161513
CDR2L_IL3734560	ENSG00000109089
ICT1_IL3734575	ENSG00000167862
KCTD2_IL3734609	ENSG00000180901
SLC16A5_IL3734648	ENSG00000170190
ARMC7_IL3734683	ENSG00000125449
NT5C_IL3770588	ENSG00000125458
HN1_IL3770606	ENSG00000189159
SUMO2_IL3770632	ENSG00000188612
GGA3_IL3770663	ENSG00000125447
MIF4GD_IL3770699	ENSG00000125457
SLC25A19_IL3770721	ENSG00000125454
GRB2_IL3770743	ENSG00000177885
KIAA0195_IL3734797	ENSG00000177728
CASKIN2_IL3770799	ENSG00000177303
TSEN54_IL3734865	ENSG00000182173
LLGL2_IL3734903	ENSG00000073350
RECQL5_IL3770857	ENSG00000108469
SAP30BP_IL3735107	ENSG00000161526
ITGB4_IL3735151	ENSG00000132470
GALK1_IL3770923	ENSG00000108479
UNC13D_IL3770979	ENSG00000092929
WBP2_IL3771037	ENSG00000132471
TRIM47_IL3771068	ENSG00000132481
TRIM65_IL3771091	ENSG00000141569
MRPL38_IL3771120	ENSG00000204316
FBF1_IL3771160	ENSG00000188878
ACOX1_IL3771215	ENSG00000161533
CDK3_IL3735364	ENSG00000261408
EVPL_IL3771259	ENSG00000167880
SRP68_IL3771297	ENSG00000167881
ZACN_IL3735392	ENSG00000182473
FOXJ1_IL3771389	ENSG00000129654
QRICH2_IL3771464	ENSG00000129646
PRPSAP1_IL3771513	ENSG00000161542
SPHK1_IL3735478	ENSG00000176170
UBE2O_IL3771543	ENSG00000175931
AANAT_IL3735505	ENSG00000129673
RHBDF2_IL3771602	ENSG00000129667
CYGB_IL3771642	ENSG00000161544
ST6GALNAC2_IL3771675	ENSG00000070731
ST6GALNAC1_IL3771712	ENSG00000070526
MXRA7_IL3771744	ENSG00000182534
JMJD6_IL3771773	ENSG00000070495
SRSF2_IL3771800	ENSG00000161547
MFSD11_IL3735623	ENSG00000092931
MGAT5B_IL3735679	ENSG00000167889
SEC14L1_IL3735752	ENSG00000129657
SEPT9_IL3735847	ENSG00000184640
TNRC6C_IL3736087	ENSG00000078687
TMC6_IL3772090	ENSG00000141524
TMC8_IL3736162	ENSG00000167895
C17orf99_IL3736204	ENSG00000187997
SYNGR2_IL3736232	ENSG00000108639
TK1_IL3772158	ENSG00000167900
BIRC5_IL3736290	ENSG00000089685
SOCS3_IL3772279	ENSG00000184557
PGS1_IL3736390	ENSG00000087157
DNAH17_IL3772437	ENSG00000187775
CYTH1_IL3772525	ENSG00000108669
USP36_IL3772581	ENSG00000055483
LGALS3BP_IL3772719	ENSG00000108679
CANT1_IL3772775	ENSG00000171302
ENGASE_IL3736666	ENSG00000167280
CBX2_IL3736985	ENSG00000173894
CBX8_IL3773149	ENSG00000141570
CBX4_IL3773174	ENSG00000141582
TBC1D16_IL3773241	ENSG00000167291
CCDC40_IL3737079	ENSG00000141519
GAA_IL3737140	ENSG00000171298
EIF4A3_IL3773312	ENSG00000141543
CARD14_IL3737192	ENSG00000141527
SGSH_IL3773340	ENSG00000181523
SLC26A11_IL3737242	ENSG00000181045
RNF213_IL3737338	ENSG00000173821
NPTX1_IL3773426	ENSG00000171246
RPTOR_IL3737488	ENSG00000141564
CHMP6_IL3737647	ENSG00000176108
BAIAP2_IL3737697	ENSG00000175866
SLC38A10_IL3773742	ENSG00000157637
BAHCC1_IL3737874	ENSG00000171282
ACTG1_IL3773932	ENSG00000184009
FSCN2_IL3738007	ENSG00000186765
C17orf70_IL3773980	ENSG00000185504
NPLOC4_IL3774029	ENSG00000182446
TSPAN10_IL3738081	ENSG00000182612
PDE6G_IL3774096	ENSG00000185527
CCDC137_IL3738110	ENSG00000185298
HGS_IL3738138	ENSG00000185359
MRPL12_IL3738205	ENSG00000262049
FAM195B_IL4041300	ENSG00000225663
ARHGDIA_IL3774283	ENSG00000141522
ANAPC11_IL3738280	ENSG00000183684
SIRT7_IL3774385	ENSG00000187531
MAFG_IL3774418	ENSG00000197063
ASPSCR1_IL3738353	ENSG00000169696
STRA13_IL3774516	ENSG00000169689
LRRC45_IL3738439	ENSG00000169683
RAC3_IL3738471	ENSG00000169750
DCXR_IL3774535	ENSG00000169738
DUS1L_IL3774593	ENSG00000169727
FASN_IL3774635	ENSG00000169710
CCDC57_IL3774701	ENSG00000176155
SLC16A3_IL3738629	ENSG00000141526
CD7_IL3774883	ENSG00000173762
SECTM1_IL3774906	ENSG00000141574
HEXDC_IL3738842	ENSG00000169660
C17orf62_IL3775038	ENSG00000178927
NARF_IL3738901	ENSG00000141562
FOXK2_IL3738969	ENSG00000141568
RAB40B_IL3775211	ENSG00000141542
FN3KRP_IL3739108	ENSG00000141560
FN3K_IL3739147	ENSG00000167363
B3GNTL1_IL3775425	ENSG00000175711
METRNL_IL3739431	ENSG00000176845
THOC1_IL3795680	ENSG00000101557
COLEC12_IL3795733	ENSG00000158270
TYMS_IL3775842	ENSG00000176890
YES1_IL3795942	ENSG00000176105
METTL4_IL3796244	ENSG00000101574
NDC80_IL3776139	ENSG00000080986
SMCHD1_IL3776193	ENSG00000101596
EMILIN2_IL3776279	ENSG00000132205
LPIN2_IL3796335	ENSG00000101577
MYOM1_IL3796428	ENSG00000101605
MYL12A_IL3776427	ENSG00000118680
TGIF1_IL3776504	ENSG00000177426
DLGAP1_IL3796620	ENSG00000170579
EPB41L3_IL3797032	ENSG00000082397
L3MBTL4_IL3797295	ENSG00000154655
PTPRM_IL3777470	ENSG00000173482
ANKRD12_IL3778252	ENSG00000101745
TWSG1_IL3778372	ENSG00000128791
RALBP1_IL3778410	ENSG00000017797
PPP4R1_IL3798291	ENSG00000154845
RAB31_IL3778504	ENSG00000168461
VAPA_IL3778601	ENSG00000101558
APCDD1_IL3778772	ENSG00000154856
NAPG_IL3778823	ENSG00000134265
GNAL_IL3779207	ENSG00000141404
CHMP1B_IL3779314	ENSG00000255112
MPPE1_IL3799167	ENSG00000154889
IMPA2_IL3779362	ENSG00000141401
TUBB6_IL3779579	ENSG00000176014
AFG3L2_IL3799415	ENSG00000141385
SLMO1_IL3779612	ENSG00000141391
SPIRE1_IL3799461	ENSG00000134278
PSMG2_IL3779684	ENSG00000128789
PTPN2_IL3799615	ENSG00000175354
SEH1L_IL3779756	ENSG00000085415
CEP192_IL3779817	ENSG00000101639
RNMT_IL3780287	ENSG00000101654
ROCK1_IL3800619	ENSG00000067900
GREB1L_IL3780981	ENSG00000141449
ESCO1_IL3800779	ENSG00000141446
SNRPD1_IL3781082	ENSG00000167088
ABHD3_IL3800834	ENSG00000158201
MIB1_IL3781124	ENSG00000101752
GATA6_IL3781245	ENSG00000141448
RBBP8_IL3781429	ENSG00000101773
CABLES1_IL3781531	ENSG00000134508
RIOK3_IL3781654	ENSG00000101782
C18orf8_IL3781734	ENSG00000141452
NPC1_IL3801411	ENSG00000141458
ANKRD29_IL3801492	ENSG00000154065
TTC39C_IL3781980	ENSG00000168234
CABYR_IL3782088	ENSG00000154040
OSBPL1A_IL3801621	ENSG00000141447
IMPACT_IL3782166	ENSG00000154059
HRH4_IL3782195	ENSG00000134489
ZNF521_IL3801943	ENSG00000198795
SS18_IL3802129	ENSG00000141380
PSMA8_IL3782616	ENSG00000154611
KCTD1_IL3802254	ENSG00000134504
CDH2_IL3802602	ENSG00000170558
DSC2_IL3802980	ENSG00000134755
DSC1_IL3803020	ENSG00000134765
DSG2_IL3783529	ENSG00000046604
B4GALT6_IL3803120	ENSG00000118276
RNF125_IL3783723	ENSG00000101695
RNF138_IL3783749	ENSG00000134758
KLHL14_IL3803418	ENSG00000197705
DTNA_IL3784208	ENSG00000134769
MAPRE2_IL3784344	ENSG00000166974
ZNF397_IL3784468	ENSG00000186812
ZNF271_IL3784509	ENSG00000257267
ZNF24_IL3803917	ENSG00000186496
INO80C_IL3804000	ENSG00000153391
GALNT1_IL3784602	ENSG00000141429
C18orf21_IL3784670	ENSG00000141428
RPRD1A_IL3804143	ENSG00000141425
SLC39A6_IL3804195	ENSG00000141424
ELP2_IL3784727	ENSG00000134759
MOCOS_IL3784783	ENSG00000075643
KIAA1328_IL3784999	ENSG00000150477
PIK3C3_IL3786039	ENSG00000078142
SETBP1_IL3786471	ENSG00000152217
SLC14A2_IL3786694	ENSG00000132874
SLC14A1_IL3786868	ENSG00000141469
SIGLEC15_IL3786920	ENSG00000197046
PSTPIP2_IL3806211	ENSG00000152229
ATP5A1_IL3806253	ENSG00000152234
C18orf25_IL3787031	ENSG00000152242
RNF165_IL3787076	ENSG00000141622
LOXHD1_IL3806366	ENSG00000167210
KATNAL2_IL3787187	ENSG00000167216
HDHD2_IL3806689	ENSG00000167220
IER3IP1_IL3806711	ENSG00000134049
SMAD2_IL3806913	ENSG00000175387
SMAD7_IL3807261	ENSG00000101665
C18orf32_IL3807474	ENSG00000177576
ACAA2_IL3807569	ENSG00000167315
MYO5B_IL3807595	ENSG00000167306
CCDC11_IL3807732	ENSG00000172361
MBD1_IL3807753	ENSG00000141644
CXXC1_IL3807809	ENSG00000154832
SKA1_IL3788049	ENSG00000154839
ME2_IL3788220	ENSG00000082212
ELAC1_IL3788270	ENSG00000141642
SMAD4_IL3788302	ENSG00000141646
MEX3C_IL3808096	ENSG00000176624
MBD2_IL3808600	ENSG00000134046
POLI_IL3788833	ENSG00000101751
RAB27B_IL3788976	ENSG00000041353
TCF4_IL3808854	ENSG00000196628
TXNL1_IL3809324	ENSG00000091164
WDR7_IL3789442	ENSG00000091157
FECH_IL3809621	ENSG00000066926
ATP8B1_IL3809826	ENSG00000081923
NEDD4L_IL3789947	ENSG00000049759
ALPK2_IL3810133	ENSG00000198796
MALT1_IL3790259	ENSG00000172175
ZNF532_IL3790361	ENSG00000074657
SEC11C_IL3790479	ENSG00000166562
LMAN1_IL3810472	ENSG00000074695
PMAIP1_IL3790704	ENSG00000141682
CDH20_IL3790982	ENSG00000101542
RNF152_IL3811000	ENSG00000176641
PIGN_IL3811086	ENSG00000197563
KIAA1468_IL3791168	ENSG00000134444
TNFRSF11A_IL3791254	ENSG00000141655
ZCCHC2_IL3791341	ENSG00000141664
PHLPP1_IL3791482	ENSG00000081913
BCL2_IL3811339	ENSG00000171791
KDSR_IL3811459	ENSG00000119537
VPS4B_IL3811497	ENSG00000119541
SERPINB2_IL3791935	ENSG00000197632
SERPINB10_IL3791958	ENSG00000242550
SERPINB8_IL3791996	ENSG00000166401
DSEL_IL3812074	ENSG00000171451
TMX3_IL3812206	ENSG00000166479
CCDC102B_IL3792656	ENSG00000150636
DOK6_IL3792776	ENSG00000206052
CD226_IL3812385	ENSG00000150637
RTTN_IL3812426	ENSG00000176225
SOCS6_IL3792952	ENSG00000170677
NETO1_IL3812922	ENSG00000166342
FBXO15_IL3813198	ENSG00000141665
CYB5A_IL3813297	ENSG00000166347
CNDP2_IL3793760	ENSG00000133313
CNDP1_IL3793827	ENSG00000150656
ZNF407_IL3793888	ENSG00000215421
ZADH2_IL3813604	ENSG00000180011
TSHZ1_IL3794056	ENSG00000179981
ZNF516_IL3813840	ENSG00000101493
ZNF236_IL3794458	ENSG00000130856
MBP_IL3814063	ENSG00000197971
ATP9B_IL3795045	ENSG00000166377
NFATC1_IL3795184	ENSG00000131196
CTDP1_IL3795312	ENSG00000060069
KCNG2_IL3795403	ENSG00000178342
PQLC1_IL3814701	ENSG00000122490
TXNL4A_IL3814734	ENSG00000141759
ADNP2_IL3795501	ENSG00000101544
PARD6G_IL3814791	ENSG00000178184
PPAP2C_IL3844470	ENSG00000141934
MIER2_IL3844486	ENSG00000105556
MADCAM1_IL3814927	ENSG00000099866
CDC34_IL3814978	ENSG00000099804
GZMM_IL3815005	ENSG00000197540
BSG_IL3815014	ENSG00000172270
HCN2_IL3815045	ENSG00000099822
POLRMT_IL3844656	ENSG00000099821
FGF22_IL3815082	ENSG00000070388
RNF126_IL3844704	ENSG00000070423
FSTL3_IL3815097	ENSG00000070404
PALM_IL3815116	ENSG00000099864
LPPR3_IL3844781	ENSG00000129951
AZU1_IL3815210	ENSG00000172232
PRTN3_IL3815223	ENSG00000196415
ELANE_IL3815233	ENSG00000197561
CFD_IL3815243	ENSG00000197766
MED16_IL3844822	ENSG00000175221
KISS1R_IL3815268	ENSG00000116014
ARID3A_IL3815278	ENSG00000116017
WDR18_IL3815328	ENSG00000065268
CNN2_IL3815399	ENSG00000064666
ABCA7_IL3815416	ENSG00000064687
HMHA1_IL3815493	ENSG00000180448
POLR2E_IL3844952	ENSG00000099817
GPX4_IL3815538	ENSG00000167468
SBNO2_IL3844978	ENSG00000064932
STK11_IL3815566	ENSG00000118046
ATP5D_IL3815610	ENSG00000099624
CIRBP_IL3815649	ENSG00000099622
C19orf24_IL3815685	ENSG00000228300
MUM1_IL3815757	ENSG00000160953
NDUFS7_IL3815809	ENSG00000115286
GAMT_IL3845175	ENSG00000130005
DAZAP1_IL3815834	ENSG00000071626
APC2_IL3815888	ENSG00000115266
C19orf25_IL3845210	ENSG00000119559
PCSK4_IL3845229	ENSG00000115257
REEP6_IL3815936	ENSG00000115255
ADAMTSL5_IL3845263	ENSG00000185761
MEX3D_IL3845296	ENSG00000181588
MBD3_IL3845315	ENSG00000071655
UQCR11_IL3845352	ENSG00000127540
TCF3_IL3845365	ENSG00000071564
ATP8B3_IL3845439	ENSG00000130270
REXO1_IL3845495	ENSG00000079313
KLF16_IL3845553	ENSG00000129911
ADAT3_IL3816143	ENSG00000213638
SCAMP4_IL3816112	ENSG00000227500
CSNK1G2_IL3816153	ENSG00000133275
BTBD2_IL3845620	ENSG00000133243
MKNK2_IL3845647	ENSG00000099875
AP3D1_IL3845708	ENSG00000065000
DOT1L_IL3816264	ENSG00000104885
PLEKHJ1_IL3845782	ENSG00000104886
SF3A2_IL3816333	ENSG00000104897
AMH_IL3816359	ENSG00000104899
JSRP1_IL3845810	ENSG00000167476
OAZ1_IL3816380	ENSG00000104904
C19orf35_IL3845833	ENSG00000188305
LSM7_IL3845868	ENSG00000130332
SPPL2B_IL3816424	ENSG00000005206
TIMM13_IL3845899	ENSG00000099800
LMNB2_IL3845909	ENSG00000176619
GADD45B_IL3816509	ENSG00000099860
GNG7_IL3845944	ENSG00000176533
DIRAS1_IL3845990	ENSG00000176490
SLC39A3_IL3845998	ENSG00000141873
SGTA_IL3846011	ENSG00000104969
THOP1_IL3816611	ENSG00000172009
ZNF554_IL3816645	ENSG00000172006
ZNF555_IL3816664	ENSG00000186300
ZNF57_IL3816699	ENSG00000171970
ZNF77_IL3846065	ENSG00000175691
TLE6_IL3816724	ENSG00000104953
TLE2_IL3846076	ENSG00000065717
AES_IL3846114	ENSG00000104964
GNA11_IL3816778	ENSG00000088256
GNA15_IL3816815	ENSG00000060558
S1PR4_IL3816827	ENSG00000125910
NCLN_IL3816834	ENSG00000125912
CELF5_IL3816883	ENSG00000161082
NFIC_IL3816919	ENSG00000141905
DOHH_IL3846214	ENSG00000129932
FZR1_IL3816988	ENSG00000105325
HMG20B_IL3817040	ENSG00000064961
GIPC3_IL3817072	ENSG00000179855
TBXA2R_IL3846280	ENSG00000006638
PIP5K1C_IL3846316	ENSG00000186111
TJP3_IL3817116	ENSG00000105289
APBA3_IL3846363	ENSG00000011132
MRPL54_IL3817167	ENSG00000183617
MATK_IL3846403	ENSG00000007264
DAPK3_IL3846507	ENSG00000167657
EEF2_IL3846538	ENSG00000167658
PIAS4_IL3817256	ENSG00000105229
ZBTB7A_IL3846594	ENSG00000178951
MAP2K2_IL3846638	ENSG00000126934
CREB3L3_IL3817316	ENSG00000060566
SIRT6_IL3846667	ENSG00000077463
EBI3_IL3817380	ENSG00000105246
CCDC94_IL3817400	ENSG00000105248
SHD_IL3817420	ENSG00000105251
TMIGD2_IL3846695	ENSG00000167664
FSD1_IL3817437	ENSG00000105255
STAP2_IL3846709	ENSG00000178078
MPND_IL3817464	ENSG00000008382
SH3GL1_IL3846742	ENSG00000141985
CHAF1A_IL3817501	ENSG00000167670
UBXN6_IL3846783	ENSG00000167671
HDGFRP2_IL3817546	ENSG00000167674
LRG1_IL3846831	ENSG00000171236
SEMA6B_IL3846860	ENSG00000167680
C19orf10_IL3846900	ENSG00000185361
DPP9_IL3846926	ENSG00000142002
TICAM1_IL3846982	ENSG00000127666
PLIN3_IL3847005	ENSG00000105355
UHRF1_IL3817698	ENSG00000034063
KDM4B_IL3817733	ENSG00000127663
PTPRS_IL3847112	ENSG00000105426
SAFB2_IL3847252	ENSG00000160633
C19orf70_IL3847338	ENSG00000167733
RPL36_IL3818076	ENSG00000130255
LONP1_IL3847356	ENSG00000196365
PRR22_IL3847408	ENSG00000212123
DUS3L_IL3847420	ENSG00000141994
NDUFA11_IL3847515	ENSG00000174886
CAPS_IL3818193	ENSG00000105519
RANBP3_IL3847538	ENSG00000031823
RFX2_IL3847590	ENSG00000087903
MLLT1_IL3847703	ENSG00000130382
ACER1_IL3847754	ENSG00000167769
CLPP_IL3818376	ENSG00000125656
ALKBH7_IL3818395	ENSG00000125652
PSPN_IL3847774	ENSG00000125650
GTF2F1_IL3847782	ENSG00000125651
KHSRP_IL3847814	ENSG00000088247
SLC25A41_IL3847858	ENSG00000181240
SLC25A23_IL3847873	ENSG00000125648
CRB3_IL3818446	ENSG00000130545
DENND1C_IL3847906	ENSG00000205744
CD70_IL3847989	ENSG00000125726
TNFSF14_IL3848020	ENSG00000125735
C3_IL3848039	ENSG00000125730
GPR108_IL3848118	ENSG00000125734
TRIP10_IL3818515	ENSG00000125733
SH2D3A_IL3848159	ENSG00000125731
VAV1_IL3818547	ENSG00000141968
EMR1_IL3818596	ENSG00000174837
ZNF558_IL3849267	ENSG00000130544
INSR_IL3848243	ENSG00000171105
ARHGEF18_IL3818732	ENSG00000104880
PEX11G_IL3848408	ENSG00000104883
C19orf45_IL3818826	ENSG00000198723
ZNF358_IL3818842	ENSG00000198816
MCOLN1_IL3818860	ENSG00000090674
PNPLA6_IL3818897	ENSG00000032444
XAB2_IL3848437	ENSG00000076924
PCP2_IL3848480	ENSG00000174788
STXBP2_IL3819016	ENSG00000076944
RETN_IL3819076	ENSG00000104918
FCER2_IL3848492	ENSG00000104921
CLEC4G_IL3848525	ENSG00000182566
CD209_IL3848540	ENSG00000090659
EVI5L_IL3819200	ENSG00000142459
SNAPC2_IL3819312	ENSG00000104976
TIMM44_IL3848651	ENSG00000104980
ELAVL1_IL3848689	ENSG00000066044
CCL25_IL3819374	ENSG00000131142
CD320_IL3848871	ENSG00000167775
KANK3_IL3848907	ENSG00000186994
ANGPTL4_IL3819474	ENSG00000167772
RAB11B_IL3819505	ENSG00000185236
MARCH2_IL3819522	ENSG00000099785
HNRNPM_IL3819543	ENSG00000099783
PRAM1_IL3848984	ENSG00000133246
ZNF414_IL3849022	ENSG00000133250
MYO1F_IL3849044	ENSG00000142347
ADAMTS10_IL3849117	ENSG00000142303
ZNF317_IL3819880	ENSG00000130803
ZNF846_IL3849549	ENSG00000196110
ZNF266_IL3849688	ENSG00000174652
ZNF426_IL3849752	ENSG00000130818
ZNF561_IL3849797	ENSG00000171469
FBXL12_IL3849865	ENSG00000127452
PIN1_IL3820177	ENSG00000127445
OLFM2_IL3849894	ENSG00000105088
COL5A3_IL3849923	ENSG00000080573
ANGPTL6_IL3850020	ENSG00000130813
P2RY11_IL3820370	ENSG00000130810
EIF3G_IL3850040	ENSG00000130811
DNMT1_IL3850069	ENSG00000130816
S1PR2_IL3850166	ENSG00000175898
MRPL4_IL3820414	ENSG00000105364
ICAM1_IL3820443	ENSG00000090339
ICAM5_IL3820469	ENSG00000105376
FDX1L_IL3850189	ENSG00000220201
RAVER1_IL3850234	ENSG00000161847
ICAM3_IL3850261	ENSG00000076662
TYK2_IL3850278	ENSG00000105397
CDC37_IL3850331	ENSG00000105401
PDE4A_IL3820501	ENSG00000065989
KEAP1_IL3850363	ENSG00000079999
S1PR5_IL3850406	ENSG00000180739
ATG4D_IL3820571	ENSG00000130734
CDKN2D_IL3850445	ENSG00000129355
AP1M2_IL3850457	ENSG00000129354
SLC44A2_IL3820612	ENSG00000129353
ILF3_IL3820663	ENSG00000129351
QTRT1_IL3820727	ENSG00000213339
