Probe	Ensembl	Correlation
ENSG00000211858	ENSG00000211858	1
ENSG00000211872	ENSG00000211872	1
ENSG00000211873	ENSG00000211873	1
ENSG00000211883	ENSG00000211883	1
ENSG00000211884	ENSG00000211884	1
ENSG00000211885	ENSG00000211885	1
ENSG00000211887	ENSG00000211887	1
ENSG00000211924	ENSG00000211924	1
ENSG00000211961	ENSG00000211961	1
ENSG00000212093	ENSG00000212093	1
ENSG00000212125	ENSG00000212125	1
ENSG00000212232	ENSG00000212232	1
ENSG00000212242	ENSG00000212242	1
ENSG00000212348	ENSG00000212348	1
ENSG00000212371	ENSG00000212371	1
ENSG00000212443	ENSG00000212443	1
ENSG00000212658	ENSG00000212658	1
ENSG00000212673	ENSG00000212673	1
ENSG00000212939	ENSG00000212939	1
ENSG00000213023	ENSG00000213023	1
ENSG00000213025	ENSG00000213025	1
ENSG00000213049	ENSG00000213049	1
ENSG00000213075	ENSG00000213075	1
ENSG00000213090	ENSG00000213090	1
ENSG00000213130	ENSG00000213130	1
ENSG00000213132	ENSG00000213132	1
ENSG00000213144	ENSG00000213144	1
ENSG00000213171	ENSG00000213171	1
ENSG00000213185	ENSG00000213185	1
ENSG00000213188	ENSG00000213188	1
ENSG00000213225	ENSG00000213225	1
ENSG00000213231	ENSG00000213231	1
ENSG00000213235	ENSG00000213235	1
ENSG00000213277	ENSG00000213277	1
ENSG00000213290	ENSG00000213290	1
ENSG00000213376	ENSG00000213376	1
ENSG00000213492	ENSG00000213492	1
ENSG00000213658	ENSG00000213658	1
ENSG00000213671	ENSG00000213671	1
ENSG00000213757	ENSG00000213757	1
ENSG00000213780	ENSG00000213780	1
ENSG00000213790	ENSG00000213790	1
ENSG00000213793	ENSG00000213793	1
ENSG00000213830	ENSG00000213830	1
ENSG00000213860	ENSG00000213860	1
ENSG00000213939	ENSG00000213939	1
ENSG00000214192	ENSG00000214192	1
ENSG00000214239	ENSG00000214239	1
ENSG00000214353	ENSG00000214353	1
ENSG00000214359	ENSG00000214359	1
ENSG00000214391	ENSG00000214391	1
ENSG00000214432	ENSG00000214432	1
ENSG00000214465	ENSG00000214465	1
ENSG00000214694	ENSG00000214694	1
ENSG00000214770	ENSG00000214770	1
ENSG00000214772	ENSG00000214772	1
ENSG00000214784	ENSG00000214784	1
ENSG00000214803	ENSG00000214803	1
ENSG00000214870	ENSG00000214870	1
ENSG00000214888	ENSG00000214888	1
ENSG00000214960	ENSG00000214960	1
ENSG00000215096	ENSG00000215096	1
ENSG00000215156	ENSG00000215156	1
ENSG00000215199	ENSG00000215199	1
ENSG00000215210	ENSG00000215210	1
ENSG00000215374	ENSG00000215374	1
ENSG00000215388	ENSG00000215388	1
ENSG00000215397	ENSG00000215397	1
ENSG00000215475	ENSG00000215475	1
ENSG00000215483	ENSG00000215483	1
ENSG00000215559	ENSG00000215559	1
ENSG00000215568	ENSG00000215568	1
ENSG00000215595	ENSG00000215595	1
ENSG00000215630	ENSG00000215630	1
ENSG00000215704	ENSG00000215704	1
ENSG00000215784	ENSG00000215784	1
ENSG00000215817	ENSG00000215817	1
ENSG00000215840	ENSG00000215840	1
ENSG00000215867	ENSG00000215867	1
ENSG00000215902	ENSG00000215902	1
ENSG00000215914	ENSG00000215914	1
ENSG00000216809	ENSG00000216809	1
ENSG00000217027	ENSG00000217027	1
ENSG00000217075	ENSG00000217075	1
ENSG00000217648	ENSG00000217648	1
ENSG00000218048	ENSG00000218048	1
ENSG00000218186	ENSG00000218186	1
ENSG00000218582	ENSG00000218582	1
ENSG00000218682	ENSG00000218682	1
ENSG00000219222	ENSG00000219222	1
ENSG00000219392	ENSG00000219392	1
ENSG00000219395	ENSG00000219395	1
ENSG00000219747	ENSG00000219747	1
ENSG00000219755	ENSG00000219755	1
ENSG00000219881	ENSG00000219881	1
ENSG00000220161	ENSG00000220161	1
ENSG00000220305	ENSG00000220305	1
ENSG00000220583	ENSG00000220583	1
ENSG00000220586	ENSG00000220586	1
ENSG00000221164	ENSG00000221164	1
ENSG00000221184	ENSG00000221184	1
ENSG00000221643	ENSG00000221643	1
ENSG00000221947	ENSG00000221947	1
ENSG00000221962	ENSG00000221962	1
ENSG00000222005	ENSG00000222005	1
ENSG00000222019	ENSG00000222019	1
ENSG00000222028	ENSG00000222028	1
ENSG00000222179	ENSG00000222179	1
ENSG00000222345	ENSG00000222345	1
ENSG00000222448	ENSG00000222448	1
ENSG00000222460	ENSG00000222460	1
ENSG00000222570	ENSG00000222570	1
ENSG00000222894	ENSG00000222894	1
ENSG00000223117	ENSG00000223117	1
ENSG00000223254	ENSG00000223254	1
ENSG00000223294	ENSG00000223294	1
ENSG00000223336	ENSG00000223336	1
ENSG00000223343	ENSG00000223343	1
ENSG00000223387	ENSG00000223387	1
ENSG00000223442	ENSG00000223442	1
ENSG00000223474	ENSG00000223474	1
ENSG00000223508	ENSG00000223508	1
ENSG00000223549	ENSG00000223549	1
ENSG00000223583	ENSG00000223583	1
ENSG00000223622	ENSG00000223622	1
ENSG00000223629	ENSG00000223629	1
ENSG00000223638	ENSG00000223638	1
ENSG00000223668	ENSG00000223668	1
ENSG00000223834	ENSG00000223834	1
ENSG00000223884	ENSG00000223884	1
ENSG00000223914	ENSG00000223914	1
ENSG00000223946	ENSG00000223946	1
ENSG00000223972	ENSG00000223972	1
ENSG00000224011	ENSG00000224011	1
ENSG00000224066	ENSG00000224066	1
ENSG00000224073	ENSG00000224073	1
ENSG00000224124	ENSG00000224124	1
ENSG00000224144	ENSG00000224144	1
ENSG00000224237	ENSG00000224237	1
ENSG00000224295	ENSG00000224295	1
ENSG00000224298	ENSG00000224298	1
ENSG00000224358	ENSG00000224358	1
ENSG00000224415	ENSG00000224415	1
ENSG00000224418	ENSG00000224418	1
ENSG00000224513	ENSG00000224513	1
ENSG00000224515	ENSG00000224515	1
ENSG00000224565	ENSG00000224565	1
ENSG00000224607	ENSG00000224607	1
ENSG00000224638	ENSG00000224638	1
ENSG00000224646	ENSG00000224646	1
ENSG00000224652	ENSG00000224652	1
ENSG00000224739	ENSG00000224739	1
ENSG00000224791	ENSG00000224791	1
ENSG00000224796	ENSG00000224796	1
ENSG00000224837	ENSG00000224837	1
ENSG00000224848	ENSG00000224848	1
ENSG00000224886	ENSG00000224886	1
ENSG00000224959	ENSG00000224959	1
ENSG00000225051	ENSG00000225051	1
ENSG00000225059	ENSG00000225059	1
ENSG00000225093	ENSG00000225093	1
ENSG00000225094	ENSG00000225094	1
ENSG00000225159	ENSG00000225159	1
ENSG00000225169	ENSG00000225169	1
ENSG00000225193	ENSG00000225193	1
ENSG00000225195	ENSG00000225195	1
ENSG00000225210	ENSG00000225210	1
ENSG00000225213	ENSG00000225213	1
ENSG00000225259	ENSG00000225259	1
ENSG00000225449	ENSG00000225449	1
ENSG00000225527	ENSG00000225527	1
ENSG00000225531	ENSG00000225531	1
ENSG00000225535	ENSG00000225535	1
ENSG00000225544	ENSG00000225544	1
ENSG00000225578	ENSG00000225578	1
ENSG00000225603	ENSG00000225603	1
ENSG00000225636	ENSG00000225636	1
ENSG00000225760	ENSG00000225760	1
ENSG00000225802	ENSG00000225802	1
ENSG00000225806	ENSG00000225806	1
ENSG00000225851	ENSG00000225851	1
ENSG00000225885	ENSG00000225885	1
ENSG00000225981	ENSG00000225981	1
ENSG00000226004	ENSG00000226004	1
ENSG00000226012	ENSG00000226012	1
ENSG00000226026	ENSG00000226026	1
ENSG00000226150	ENSG00000226150	1
ENSG00000226233	ENSG00000226233	1
ENSG00000226239	ENSG00000226239	1
ENSG00000226278	ENSG00000226278	1
ENSG00000226306	ENSG00000226306	1
ENSG00000226334	ENSG00000226334	1
ENSG00000226342	ENSG00000226342	1
ENSG00000226403	ENSG00000226403	1
ENSG00000226496	ENSG00000226496	1
ENSG00000226499	ENSG00000226499	1
ENSG00000226508	ENSG00000226508	1
ENSG00000226571	ENSG00000226571	1
ENSG00000226609	ENSG00000226609	1
ENSG00000226624	ENSG00000226624	1
ENSG00000226629	ENSG00000226629	1
ENSG00000226677	ENSG00000226677	1
ENSG00000226699	ENSG00000226699	1
ENSG00000226738	ENSG00000226738	1
ENSG00000226806	ENSG00000226806	1
ENSG00000226828	ENSG00000226828	1
ENSG00000226856	ENSG00000226856	1
ENSG00000226904	ENSG00000226904	1
ENSG00000227012	ENSG00000227012	1
ENSG00000227017	ENSG00000227017	1
ENSG00000227053	ENSG00000227053	1
ENSG00000227066	ENSG00000227066	1
ENSG00000227070	ENSG00000227070	1
ENSG00000227082	ENSG00000227082	1
ENSG00000227117	ENSG00000227117	1
ENSG00000227135	ENSG00000227135	1
ENSG00000227189	ENSG00000227189	1
ENSG00000227199	ENSG00000227199	1
ENSG00000227252	ENSG00000227252	1
ENSG00000227253	ENSG00000227253	1
ENSG00000227295	ENSG00000227295	1
ENSG00000227355	ENSG00000227355	1
ENSG00000227373	ENSG00000227373	1
ENSG00000227557	ENSG00000227557	1
ENSG00000227558	ENSG00000227558	1
ENSG00000227630	ENSG00000227630	1
ENSG00000227632	ENSG00000227632	1
ENSG00000227674	ENSG00000227674	1
ENSG00000227776	ENSG00000227776	1
ENSG00000227788	ENSG00000227788	1
ENSG00000227811	ENSG00000227811	1
ENSG00000227821	ENSG00000227821	1
ENSG00000227908	ENSG00000227908	1
ENSG00000227992	ENSG00000227992	1
ENSG00000228010	ENSG00000228010	1
ENSG00000228063	ENSG00000228063	1
ENSG00000228084	ENSG00000228084	1
ENSG00000228118	ENSG00000228118	1
ENSG00000228137	ENSG00000228137	1
ENSG00000228157	ENSG00000228157	1
ENSG00000228216	ENSG00000228216	1
ENSG00000228261	ENSG00000228261	1
ENSG00000228288	ENSG00000228288	1
ENSG00000228330	ENSG00000228330	1
ENSG00000228335	ENSG00000228335	1
ENSG00000228399	ENSG00000228399	1
ENSG00000228403	ENSG00000228403	1
ENSG00000228446	ENSG00000228446	1
ENSG00000228476	ENSG00000228476	1
ENSG00000228653	ENSG00000228653	1
ENSG00000228701	ENSG00000228701	1
ENSG00000228709	ENSG00000228709	1
ENSG00000228779	ENSG00000228779	1
ENSG00000228789	ENSG00000228789	1
ENSG00000228804	ENSG00000228804	1
ENSG00000228808	ENSG00000228808	1
ENSG00000228897	ENSG00000228897	1
ENSG00000228923	ENSG00000228923	1
ENSG00000228925	ENSG00000228925	1
ENSG00000228974	ENSG00000228974	1
ENSG00000228985	ENSG00000228985	1
ENSG00000229000	ENSG00000229000	1
ENSG00000229001	ENSG00000229001	1
ENSG00000229018	ENSG00000229018	1
ENSG00000229052	ENSG00000229052	1
ENSG00000229091	ENSG00000229091	1
ENSG00000229093	ENSG00000229093	1
ENSG00000229196	ENSG00000229196	1
ENSG00000229205	ENSG00000229205	1
ENSG00000229251	ENSG00000229251	1
ENSG00000229334	ENSG00000229334	1
ENSG00000229405	ENSG00000229405	1
ENSG00000229436	ENSG00000229436	1
ENSG00000229456	ENSG00000229456	1
ENSG00000229473	ENSG00000229473	1
ENSG00000229484	ENSG00000229484	1
ENSG00000229489	ENSG00000229489	1
ENSG00000229503	ENSG00000229503	1
ENSG00000229589	ENSG00000229589	1
ENSG00000229628	ENSG00000229628	1
ENSG00000229656	ENSG00000229656	1
ENSG00000229659	ENSG00000229659	1
ENSG00000229663	ENSG00000229663	1
ENSG00000229666	ENSG00000229666	1
ENSG00000229677	ENSG00000229677	1
ENSG00000229715	ENSG00000229715	1
ENSG00000229727	ENSG00000229727	1
ENSG00000229853	ENSG00000229853	1
ENSG00000229894	ENSG00000229894	1
ENSG00000229921	ENSG00000229921	1
ENSG00000229988	ENSG00000229988	1
ENSG00000229990	ENSG00000229990	1
ENSG00000230042	ENSG00000230042	1
ENSG00000230092	ENSG00000230092	1
ENSG00000230191	ENSG00000230191	1
ENSG00000230262	ENSG00000230262	1
ENSG00000230289	ENSG00000230289	1
ENSG00000230362	ENSG00000230362	1
ENSG00000230373	ENSG00000230373	1
ENSG00000230457	ENSG00000230457	1
ENSG00000230489	ENSG00000230489	1
ENSG00000230561	ENSG00000230561	1
ENSG00000230567	ENSG00000230567	1
ENSG00000230593	ENSG00000230593	1
ENSG00000230658	ENSG00000230658	1
ENSG00000230666	ENSG00000230666	1
ENSG00000230725	ENSG00000230725	1
ENSG00000230735	ENSG00000230735	1
ENSG00000230756	ENSG00000230756	1
ENSG00000230773	ENSG00000230773	1
ENSG00000230812	ENSG00000230812	1
ENSG00000230825	ENSG00000230825	1
ENSG00000230836	ENSG00000230836	1
ENSG00000230847	ENSG00000230847	1
ENSG00000230850	ENSG00000230850	1
ENSG00000230882	ENSG00000230882	1
ENSG00000230912	ENSG00000230912	1
ENSG00000230918	ENSG00000230918	1
ENSG00000230925	ENSG00000230925	1
ENSG00000231050	ENSG00000231050	1
ENSG00000231073	ENSG00000231073	1
ENSG00000231079	ENSG00000231079	1
ENSG00000231181	ENSG00000231181	1
ENSG00000231202	ENSG00000231202	1
ENSG00000231205	ENSG00000231205	1
ENSG00000231245	ENSG00000231245	1
ENSG00000231292	ENSG00000231292	1
ENSG00000231359	ENSG00000231359	1
ENSG00000231386	ENSG00000231386	1
ENSG00000231393	ENSG00000231393	1
ENSG00000231437	ENSG00000231437	1
ENSG00000231439	ENSG00000231439	1
ENSG00000231443	ENSG00000231443	1
ENSG00000231453	ENSG00000231453	1
ENSG00000231551	ENSG00000231551	1
ENSG00000231560	ENSG00000231560	1
ENSG00000231645	ENSG00000231645	1
ENSG00000231760	ENSG00000231760	1
ENSG00000231784	ENSG00000231784	1
ENSG00000231813	ENSG00000231813	1
ENSG00000231822	ENSG00000231822	1
ENSG00000231852	ENSG00000231852	1
ENSG00000231940	ENSG00000231940	1
ENSG00000231948	ENSG00000231948	1
ENSG00000231989	ENSG00000231989	1
ENSG00000231993	ENSG00000231993	1
ENSG00000232019	ENSG00000232019	1
ENSG00000232037	ENSG00000232037	1
ENSG00000232053	ENSG00000232053	1
ENSG00000232065	ENSG00000232065	1
ENSG00000232070	ENSG00000232070	1
ENSG00000232117	ENSG00000232117	1
ENSG00000232129	ENSG00000232129	1
ENSG00000232133	ENSG00000232133	1
ENSG00000232237	ENSG00000232237	1
ENSG00000232300	ENSG00000232300	1
ENSG00000232303	ENSG00000232303	1
ENSG00000232324	ENSG00000232324	1
ENSG00000232333	ENSG00000232333	1
ENSG00000232344	ENSG00000232344	1
ENSG00000232386	ENSG00000232386	1
ENSG00000232439	ENSG00000232439	1
ENSG00000232457	ENSG00000232457	1
ENSG00000232527	ENSG00000232527	1
ENSG00000232539	ENSG00000232539	1
ENSG00000232545	ENSG00000232545	1
ENSG00000232564	ENSG00000232564	1
ENSG00000232578	ENSG00000232578	1
ENSG00000232586	ENSG00000232586	1
ENSG00000232600	ENSG00000232600	1
ENSG00000232613	ENSG00000232613	1
ENSG00000232615	ENSG00000232615	1
ENSG00000232618	ENSG00000232618	1
ENSG00000232626	ENSG00000232626	1
ENSG00000232653	ENSG00000232653	1
ENSG00000232686	ENSG00000232686	1
ENSG00000232706	ENSG00000232706	1
ENSG00000232719	ENSG00000232719	1
ENSG00000232721	ENSG00000232721	1
ENSG00000232729	ENSG00000232729	1
ENSG00000232833	ENSG00000232833	1
ENSG00000232850	ENSG00000232850	1
ENSG00000232879	ENSG00000232879	1
ENSG00000233025	ENSG00000233025	1
ENSG00000233084	ENSG00000233084	1
ENSG00000233147	ENSG00000233147	1
ENSG00000233198	ENSG00000233198	1
ENSG00000233236	ENSG00000233236	1
ENSG00000233252	ENSG00000233252	1
ENSG00000233268	ENSG00000233268	1
ENSG00000233330	ENSG00000233330	1
ENSG00000233396	ENSG00000233396	1
ENSG00000233538	ENSG00000233538	1
ENSG00000233547	ENSG00000233547	1
ENSG00000233672	ENSG00000233672	1
ENSG00000233673	ENSG00000233673	1
ENSG00000233755	ENSG00000233755	1
ENSG00000233757	ENSG00000233757	1
ENSG00000233799	ENSG00000233799	1
ENSG00000233834	ENSG00000233834	1
ENSG00000233836	ENSG00000233836	1
ENSG00000233895	ENSG00000233895	1
ENSG00000233929	ENSG00000233929	1
ENSG00000233999	ENSG00000233999	1
ENSG00000234043	ENSG00000234043	1
ENSG00000234073	ENSG00000234073	1
ENSG00000234076	ENSG00000234076	1
ENSG00000234093	ENSG00000234093	1
ENSG00000234118	ENSG00000234118	1
ENSG00000234147	ENSG00000234147	1
ENSG00000234174	ENSG00000234174	1
ENSG00000234185	ENSG00000234185	1
ENSG00000234219	ENSG00000234219	1
ENSG00000234225	ENSG00000234225	1
ENSG00000234281	ENSG00000234281	1
ENSG00000234286	ENSG00000234286	1
ENSG00000234323	ENSG00000234323	1
ENSG00000234337	ENSG00000234337	1
ENSG00000234338	ENSG00000234338	1
ENSG00000234369	ENSG00000234369	1
ENSG00000234377	ENSG00000234377	1
ENSG00000234425	ENSG00000234425	1
ENSG00000234513	ENSG00000234513	1
ENSG00000234553	ENSG00000234553	1
ENSG00000234571	ENSG00000234571	1
ENSG00000234617	ENSG00000234617	1
ENSG00000234630	ENSG00000234630	1
ENSG00000234643	ENSG00000234643	1
ENSG00000234665	ENSG00000234665	1
ENSG00000234773	ENSG00000234773	1
ENSG00000234776	ENSG00000234776	1
ENSG00000234789	ENSG00000234789	1
ENSG00000234807	ENSG00000234807	1
ENSG00000234810	ENSG00000234810	1
ENSG00000234937	ENSG00000234937	1
ENSG00000234972	ENSG00000234972	1
ENSG00000234981	ENSG00000234981	1
ENSG00000234996	ENSG00000234996	1
ENSG00000235007	ENSG00000235007	1
ENSG00000235010	ENSG00000235010	1
ENSG00000235092	ENSG00000235092	1
ENSG00000235098	ENSG00000235098	1
ENSG00000235101	ENSG00000235101	1
ENSG00000235191	ENSG00000235191	1
ENSG00000235238	ENSG00000235238	1
ENSG00000235398	ENSG00000235398	1
ENSG00000235400	ENSG00000235400	1
ENSG00000235419	ENSG00000235419	1
ENSG00000235481	ENSG00000235481	1
ENSG00000235501	ENSG00000235501	1
ENSG00000235559	ENSG00000235559	1
ENSG00000235605	ENSG00000235605	1
ENSG00000235617	ENSG00000235617	1
ENSG00000235641	ENSG00000235641	1
ENSG00000235724	ENSG00000235724	1
ENSG00000235772	ENSG00000235772	1
ENSG00000235781	ENSG00000235781	1
ENSG00000235782	ENSG00000235782	1
ENSG00000235820	ENSG00000235820	1
ENSG00000235821	ENSG00000235821	1
ENSG00000235872	ENSG00000235872	1
ENSG00000235917	ENSG00000235917	1
ENSG00000235927	ENSG00000235927	1
ENSG00000236058	ENSG00000236058	1
ENSG00000236081	ENSG00000236081	1
ENSG00000236137	ENSG00000236137	1
ENSG00000236165	ENSG00000236165	1
ENSG00000236194	ENSG00000236194	1
ENSG00000236204	ENSG00000236204	1
ENSG00000236209	ENSG00000236209	1
ENSG00000236333	ENSG00000236333	1
ENSG00000236463	ENSG00000236463	1
ENSG00000236478	ENSG00000236478	1
ENSG00000236499	ENSG00000236499	1
ENSG00000236514	ENSG00000236514	1
ENSG00000236534	ENSG00000236534	1
ENSG00000236577	ENSG00000236577	1
ENSG00000236698	ENSG00000236698	1
ENSG00000236710	ENSG00000236710	1
ENSG00000236756	ENSG00000236756	1
ENSG00000236762	ENSG00000236762	1
ENSG00000236770	ENSG00000236770	1
ENSG00000236801	ENSG00000236801	1
ENSG00000236814	ENSG00000236814	1
ENSG00000236876	ENSG00000236876	1
ENSG00000236878	ENSG00000236878	1
ENSG00000236894	ENSG00000236894	1
ENSG00000236991	ENSG00000236991	1
ENSG00000237054	ENSG00000237054	1
ENSG00000237135	ENSG00000237135	1
ENSG00000237217	ENSG00000237217	1
ENSG00000237286	ENSG00000237286	1
ENSG00000237296	ENSG00000237296	1
ENSG00000237301	ENSG00000237301	1
ENSG00000237356	ENSG00000237356	1
ENSG00000237419	ENSG00000237419	1
ENSG00000237471	ENSG00000237471	1
ENSG00000237493	ENSG00000237493	1
ENSG00000237510	ENSG00000237510	1
ENSG00000237586	ENSG00000237586	1
ENSG00000237593	ENSG00000237593	1
ENSG00000237647	ENSG00000237647	1
ENSG00000237718	ENSG00000237718	1
ENSG00000237729	ENSG00000237729	1
ENSG00000237738	ENSG00000237738	1
ENSG00000237773	ENSG00000237773	1
ENSG00000237788	ENSG00000237788	1
ENSG00000237797	ENSG00000237797	1
ENSG00000237821	ENSG00000237821	1
ENSG00000237846	ENSG00000237846	1
ENSG00000237851	ENSG00000237851	1
ENSG00000237877	ENSG00000237877	1
ENSG00000237892	ENSG00000237892	1
ENSG00000237899	ENSG00000237899	1
ENSG00000237972	ENSG00000237972	1
ENSG00000237976	ENSG00000237976	1
ENSG00000237980	ENSG00000237980	1
ENSG00000237990	ENSG00000237990	1
ENSG00000237993	ENSG00000237993	1
ENSG00000238009	ENSG00000238009	1
ENSG00000238042	ENSG00000238042	1
ENSG00000238078	ENSG00000238078	1
ENSG00000238086	ENSG00000238086	1
ENSG00000238109	ENSG00000238109	1
ENSG00000238150	ENSG00000238150	1
ENSG00000238151	ENSG00000238151	1
ENSG00000238184	ENSG00000238184	1
ENSG00000238231	ENSG00000238231	1
ENSG00000238245	ENSG00000238245	1
ENSG00000238369	ENSG00000238369	1
ENSG00000238390	ENSG00000238390	1
ENSG00000238460	ENSG00000238460	1
ENSG00000239149	ENSG00000239149	1
ENSG00000239219	ENSG00000239219	1
ENSG00000239264	ENSG00000239264	1
ENSG00000239265	ENSG00000239265	1
ENSG00000239377	ENSG00000239377	1
ENSG00000239494	ENSG00000239494	1
ENSG00000239528	ENSG00000239528	1
ENSG00000239559	ENSG00000239559	1
ENSG00000239571	ENSG00000239571	1
ENSG00000239650	ENSG00000239650	1
ENSG00000239688	ENSG00000239688	1
ENSG00000239815	ENSG00000239815	1
ENSG00000239827	ENSG00000239827	1
ENSG00000239884	ENSG00000239884	1
ENSG00000239948	ENSG00000239948	1
ENSG00000240005	ENSG00000240005	1
ENSG00000240007	ENSG00000240007	1
ENSG00000240040	ENSG00000240040	1
ENSG00000240087	ENSG00000240087	1
ENSG00000240233	ENSG00000240233	1
ENSG00000240322	ENSG00000240322	1
ENSG00000240368	ENSG00000240368	1
ENSG00000240418	ENSG00000240418	1
ENSG00000240429	ENSG00000240429	1
ENSG00000240487	ENSG00000240487	1
ENSG00000240489	ENSG00000240489	1
ENSG00000240531	ENSG00000240531	1
ENSG00000240669	ENSG00000240669	1
ENSG00000240694	ENSG00000240694	1
ENSG00000240854	ENSG00000240854	1
ENSG00000240877	ENSG00000240877	1
ENSG00000240893	ENSG00000240893	1
ENSG00000240905	ENSG00000240905	1
ENSG00000240906	ENSG00000240906	1
ENSG00000240914	ENSG00000240914	1
ENSG00000240925	ENSG00000240925	1
ENSG00000240929	ENSG00000240929	1
ENSG00000241134	ENSG00000241134	1
ENSG00000241157	ENSG00000241157	1
ENSG00000241238	ENSG00000241238	1
ENSG00000241316	ENSG00000241316	1
ENSG00000241493	ENSG00000241493	1
ENSG00000241525	ENSG00000241525	1
ENSG00000241549	ENSG00000241549	1
ENSG00000241563	ENSG00000241563	1
ENSG00000241566	ENSG00000241566	1
ENSG00000241627	ENSG00000241627	1
ENSG00000241641	ENSG00000241641	1
ENSG00000241772	ENSG00000241772	1
ENSG00000241923	ENSG00000241923	1
ENSG00000241975	ENSG00000241975	1
ENSG00000241983	ENSG00000241983	1
ENSG00000242052	ENSG00000242052	1
ENSG00000242085	ENSG00000242085	1
ENSG00000242094	ENSG00000242094	1
ENSG00000242142	ENSG00000242142	1
ENSG00000242154	ENSG00000242154	1
ENSG00000242338	ENSG00000242338	1
ENSG00000242371	ENSG00000242371	1
ENSG00000242553	ENSG00000242553	1
ENSG00000242607	ENSG00000242607	1
ENSG00000242611	ENSG00000242611	1
ENSG00000242686	ENSG00000242686	1
ENSG00000242766	ENSG00000242766	1
ENSG00000242814	ENSG00000242814	1
ENSG00000242852	ENSG00000242852	1
ENSG00000242876	ENSG00000242876	1
ENSG00000242970	ENSG00000242970	1
ENSG00000242992	ENSG00000242992	1
ENSG00000243107	ENSG00000243107	1
ENSG00000243175	ENSG00000243175	1
ENSG00000243181	ENSG00000243181	1
ENSG00000243403	ENSG00000243403	1
ENSG00000243404	ENSG00000243404	1
ENSG00000243488	ENSG00000243488	1
ENSG00000243587	ENSG00000243587	1
ENSG00000243607	ENSG00000243607	1
ENSG00000243627	ENSG00000243627	1
ENSG00000243629	ENSG00000243629	1
ENSG00000243663	ENSG00000243663	1
ENSG00000243664	ENSG00000243664	1
ENSG00000243746	ENSG00000243746	1
ENSG00000243789	ENSG00000243789	1
ENSG00000244054	ENSG00000244054	1
ENSG00000244055	ENSG00000244055	1
ENSG00000244155	ENSG00000244155	1
ENSG00000244167	ENSG00000244167	1
ENSG00000244273	ENSG00000244273	1
ENSG00000244357	ENSG00000244357	1
ENSG00000244365	ENSG00000244365	1
ENSG00000244490	ENSG00000244490	1
ENSG00000244716	ENSG00000244716	1
ENSG00000244921	ENSG00000244921	1
ENSG00000244952	ENSG00000244952	1
ENSG00000245008	ENSG00000245008	1
ENSG00000245205	ENSG00000245205	1
